msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Santa Rosa, CA",0.3142002735735008,137.27272727272728,-1.6457876668262807e-08,0.0008710083991488467,0.04270555826964908,0.40178355135042104,0.41083629679340383,0.41083629679340383,0.41083629679340383,2598.0,0.0076,209200.0,2595.8475737780814,837825.5205462094,0.0030983152340427066
"Eugene, OR",1.304948273376164,116.36363636363636,-4.6895959716380734e-07,0.0008665057371727605,0.04640168782757537,0.2960823913025719,0.4100472001872849,0.4100472001872849,0.4100472001872849,3016.0,0.0097,163100.0,1836.885469232354,451805.17892944673,0.004065658285690434
"East Stroudsburg, PA",-0.17748768520687946,22.727272727272727,-2.3265056042570418e-07,0.0008661321881606388,0.0408712448033725,0.3512824892948032,0.40998173530023585,0.40998173530023585,0.40998173530023585,2902.0,0.0158,57900.0,1818.701923076923,297607.8486367728,0.006111068412367812
"Gulfport, MS",2.8518776266086623,111.81818181818181,7.667660154701645e-07,0.0008652894737235517,0.052172732843709935,0.584739041299853,0.409834048641596,0.409834048641596,0.409834048641596,4700.0,0.0081,166200.0,1398.7706070732386,209659.67839115404,0.006671624309485039
"Oxnard, CA",3.9634160382469665,222.72727272727272,2.4086788891848174e-07,0.0008613518615628838,0.05631948860687584,0.4618930066314594,0.4091439776549891,0.4091439776549891,0.4091439776549891,2598.0,0.0076,318700.0,3019.2431142585933,898423.0705033406,0.003360602831099457
"Flint, MI",0.24554509229997346,37.27272727272727,6.887677743250483e-07,0.0008411458900915143,0.04244943012721486,0.5665192109714691,0.40560285829136056,0.40560285829136056,0.40560285829136056,3564.0,0.0154,140300.0,993.9122807017544,171420.39013332303,0.005798098347161235
"Barnstable Town, MA",-0.776586609386028,51.81818181818182,7.932239902029984e-07,0.0008330292746978294,0.03863621910337467,0.5909194346444675,0.40418041225958085,0.40418041225958085,0.40418041225958085,2746.0,0.0123,109000.0,2705.1349206349205,745320.4511673646,0.0036294924101411405
"Grand Junction, CO",1.60549609319934,45.45454545454545,2.680102940325854e-07,0.0008328525302046802,0.0475229251963513,0.468233278009671,0.40414943758716815,0.40414943758716815,0.40414943758716815,5542.0,0.0051,66800.0,1495.6826923076924,403192.95619276847,0.003709595292613692
"Elizabethtown, KY",-0.022205397026794266,39.09090909090909,3.391641316778238e-07,0.0008258957086722065,0.041450547971563764,0.48485430471587126,0.4029302467418849,0.4029302467418849,0.4029302467418849,5182.0,0.0086,58000.0,1391.810185185185,216612.538127532,0.006425344521681141
"Hickory, NC",2.502008314031087,105.45454545454545,-1.84660999755398e-07,0.0008177773112620104,0.050867494470393106,0.3624925068555827,0.40150748840969513,0.40150748840969513,0.40150748840969513,4375.0,0.0084,157700.0,1489.4291666666668,246847.1705122285,0.0060338109753333485
"Jefferson City, MO",1.3893877826603334,60.90909090909091,4.879755021673995e-07,0.0008176839945278261,0.046716701702126905,0.5196155747323316,0.40149113454644053,0.40149113454644053,0.40149113454644053,4956.0,0.0097,82500.0,840.5555555555555,238293.43227637437,0.0035273970731206448
"New Bern, NC",0.8114253012824781,34.54545454545455,3.9328837857401394e-07,0.0008129758462171677,0.04456052857715606,0.49749734102825993,0.4006660262276779,0.4006660262276779,0.4006660262276779,4375.0,0.0084,47600.0,1470.6666666666667,246394.73113523284,0.005968742350498951
"Santa Maria, CA",2.7902143204771654,119.0909090909091,2.703228500363347e-07,0.0008105827832974442,0.05194268890874617,0.46877347452429247,0.40024663924322024,0.40024663924322024,0.40024663924322024,2598.0,0.0076,191600.0,3352.4817290552583,1041915.747187634,0.0032176130729421873
"San Luis Obispo, CA",1.3738073253560883,65.45454545454545,8.351521944654826e-08,0.0008091751091372552,0.04665857653934111,0.4251365503651833,0.39999994275384887,0.39999994275384887,0.39999994275384887,2598.0,0.0076,119400.0,3097.95816395664,915269.7717582192,0.003384748693279261
"Fayetteville, NC",1.8659030432448347,97.27272727272727,2.0662573719622036e-07,0.0008090511052909346,0.04849441121029662,0.4538942853103254,0.3999782109394695,0.3999782109394695,0.3999782109394695,4375.0,0.0084,136800.0,1381.1888078875752,240715.98415393796,0.005737835868034025
"Kalamazoo, MI",0.8620850748964687,84.54545454545455,-1.530479005907685e-07,0.0008035646598188531,0.044749522233151144,0.3698771003345857,0.399016705162516,0.399016705162516,0.399016705162516,3564.0,0.0154,150300.0,1210.4179099923722,254852.11145133997,0.004749491393652756
"Amarillo, TX",2.468149072147574,88.18181818181819,5.447737272310381e-07,0.0007831823880025921,0.05074117764234041,0.5328832331874434,0.3954446889639595,0.3954446889639595,0.3954446889639595,5602.0,0.018,128600.0,1312.0489130434785,206245.5178072513,0.0063615875243876385
"Bloomington, IN",1.445175326579628,44.54545454545455,3.760592671233454e-07,0.0007636260637902136,0.046924825251289035,0.4934727440279767,0.39201742101755194,0.39201742101755194,0.39201742101755194,4451.0,0.0085,80600.0,1299.8803295273883,297163.0097405087,0.004374300592333081
"Manchester, NH",0.2939635268337741,67.27272727272727,-1.0789896144027691e-07,0.0007456865564389292,0.042630062141677215,0.38042356905941277,0.3888735020554965,0.3888735020554965,0.3888735020554965,2032.0,0.0218,116100.0,1997.1228894747687,506824.8783963272,0.003940459465592881
"Wichita, KS",3.659117924674168,192.72727272727272,6.24781506600218e-07,0.0007437132580447122,0.055184260221633925,0.5515724772480259,0.38852767927910187,0.38852767927910187,0.38852767927910187,6798.0,0.0141,315500.0,1092.2714209936432,207972.32945163004,0.005252003590447269
"Virginia Beach, VA",8.235264690115919,520.9090909090909,3.742592153714323e-07,0.0007383559200644697,0.07225624151710665,0.4930522648348479,0.38758879973617966,0.38758879973617966,0.38758879973617966,3430.0,0.0082,820400.0,1696.5153931302723,351779.2192959188,0.004822670868750645
"St. Louis, MO",14.425757105242456,901.8181818181819,2.2726746360513988e-07,0.0007341741945023713,0.09535077413107622,0.4587160447158449,0.38685594759975506,0.38685594759975506,0.38685594759975506,4956.0,0.0097,1444200.0,1358.5728999186867,251991.8672627948,0.005391336294602998
"Winston, NC",4.4789359712029935,173.63636363636363,-5.366338038449237e-08,0.0007326777700122103,0.05824271072014629,0.3930926122338509,0.3865936975146342,0.3865936975146342,0.3865936975146342,4375.0,0.0084,276900.0,1549.40203071782,264856.805241012,0.005849961186792649
"Vineland, NJ",0.7542996003726095,36.36363636363637,2.9345938798892053e-07,0.0007315630776043348,0.04434741283865114,0.47417800403282395,0.3863983464088677,0.3863983464088677,0.3863983464088677,2619.0,0.0249,61000.0,1519.4444444444443,241964.90991999893,0.006279606596455741
"Minneapolis, MN",11.684490104610505,1175.4545454545455,4.09756519867174e-09,0.0007267618665185206,0.08512407875624647,0.40658515530510153,0.3855569287334575,0.3855569287334575,0.3855569287334575,4308.0,0.0112,1993500.0,1655.4321563696042,382267.44623823854,0.004330560116118017
"Muskegon, MI",-0.14730207984704352,20.0,7.761125831280483e-07,0.0007235098191170509,0.040983856595893514,0.5869223325430821,0.38498700374662376,0.38498700374662376,0.38498700374662376,3564.0,0.0154,65600.0,1077.882154882155,223445.3644828904,0.004823918175150554
"Worcester, MA",1.7790189612147387,161.8181818181818,2.4501126113062017e-07,0.0007227891157425645,0.04817027750145371,0.4628608686958366,0.38486069966476155,0.38486069966476155,0.38486069966476155,2746.0,0.0123,293600.0,1986.5728562526451,452231.1737325387,0.004392825996174151
"Montgomery, AL",1.6249314250946971,115.45454545454545,3.5073705353111944e-07,0.0007191751396006887,0.047595431529647805,0.48755765634887027,0.3842273462566455,0.3842273462566455,0.3842273462566455,5144.0,0.0041,184700.0,1285.819861111111,190645.4369232708,0.006744561432270817
"San Angelo, TX",0.8600996845965335,33.63636363636363,8.337136061008903e-07,0.0007169717689562952,0.044742115445781334,0.6003775188382957,0.3838412030580783,0.3838412030580783,0.3838412030580783,5602.0,0.018,52900.0,1340.0818181818183,225455.65389582372,0.005943882067384435
"Eau Claire, WI",0.9529829731620526,50.0,3.7845487131638617e-07,0.0007109864594128949,0.04508863006743365,0.4940323400046342,0.38279227078815614,0.38279227078815614,0.38279227078815614,2711.0,0.0185,89500.0,1124.7083333333333,297004.5549174072,0.003786838668673276
"Lincoln, NE",1.412074853207491,120.9090909090909,2.686572097041546e-07,0.0006987656387367556,0.046801339119561816,0.46838439287584904,0.38065055813667453,0.38065055813667453,0.38065055813667453,7365.0,0.0173,197800.0,1298.7393413674852,286887.3096685663,0.0045270017097231875
"Pueblo, CO",0.8545136874062246,39.09090909090902,-1.4636324265145587e-07,0.0006982813881381212,0.044721276070552006,0.37143858853828715,0.3805656926713291,0.3805656926713291,0.3805656926713291,5542.0,0.0051,64599.99999999999,1362.0622895622896,289876.8311027409,0.0046987621755790986
"Bloomsburg, PA",0.3930674289548041,21.818181818181817,6.113823979751885e-07,0.0006803785427412385,0.042999783667240055,0.5484425414685071,0.377428198758266,0.377428198758266,0.377428198758266,2902.0,0.0158,44400.0,1161.6666666666667,228453.29529259936,0.005084919721463516
"Mankato, MN",0.13636961275414242,31.818181818181817,-3.887027998926733e-08,0.0006776285238245704,0.04204213511674752,0.39654817450390634,0.37694625483144434,0.37694625483144434,0.37694625483144434,4308.0,0.0112,58100.0,1332.1507936507935,288758.5556917684,0.004613372547384469
"Tulsa, OK",5.037012361332657,280.0,6.948065718323469e-07,0.0006671102790985181,0.06032469588847357,0.5679298308053926,0.37510292054169825,0.37510292054169825,0.37510292054169825,8426.0,0.009,477500.0,1350.7947225182306,234699.12520633463,0.005755431433034469
"Florence, AL",0.5709269335595484,32.72727272727273,3.6946641703501286e-07,0.0006631351782444874,0.04366331442607949,0.49193270148052487,0.37440627961916056,0.37440627961916056,0.37440627961916056,5144.0,0.0041,59400.0,1020.378787878788,200744.68290012216,0.005082967942849395
"Dalton, GA",0.25838087762126505,32.72727272727273,4.6732004797181693e-07,0.0006548296613191734,0.042497315891843884,0.5147906086141977,0.37295072838021875,0.37295072838021875,0.37295072838021875,4006.0,0.0092,69300.0,1508.3333333333333,231306.8540595422,0.006520919319343055
"Jackson, MI",0.14846108684789772,20.0,5.878469739068597e-08,0.0006537532509619415,0.04208724412005182,0.4193596775899132,0.37276208624714413,0.37276208624714413,0.37276208624714413,3564.0,0.0154,58600.0,1015.2111111111112,203084.16872337708,0.004998967263144673
"Greenville, NC",0.8610267026241343,46.36363636363637,4.6173361078648895e-07,0.0006415279860053352,0.044745573821405836,0.5134856569106395,0.3706195947304819,0.3706195947304819,0.3706195947304819,4375.0,0.0084,82800.0,1462.353128054741,255266.5777070265,0.005728729319719666
"Scranton, PA",-0.2330902395970842,113.63636363636364,7.011216456498101e-07,0.0006295230407238419,0.040663811384562897,0.569404986806043,0.3685157144861773,0.3685157144861773,0.3685157144861773,2902.0,0.0158,270400.0,1250.57336523126,198951.939162173,0.006285806363575436
"Morgantown, WV",0.6402536972520632,29.09090909090909,2.0297621976469423e-07,0.0005963861329392921,0.04392194800443677,0.45304178418457347,0.36270843390217233,0.36270843390217233,0.36270843390217233,3271.0,0.0058,71900.0,1357.3992673992673,227608.3450384196,0.005963749998578226
"Ames, IA",0.24648207293565497,20.90909090909091,5.527274431086062e-07,0.0005894786158284033,0.042452925669798275,0.5347411642336044,0.3614978837125602,0.3614978837125602,0.3614978837125602,4388.0,0.0157,54800.0,1031.5182412358884,267356.741904262,0.003858209199771239
"Monroe, MI",-0.4459520493741505,8.181818181818182,1.4929302010991877e-06,0.0005879729192298096,0.039869699433766725,0.7543657926017749,0.361234008679945,0.361234008679945,0.361234008679945,3564.0,0.0154,43300.0,1191.6666666666667,237988.70604503783,0.005007240412665429
"Santa Cruz, CA",-0.7295356887998284,36.36363636363637,-1.738912571293497e-07,0.0005823837168735488,0.03881174940809488,0.36500824157531686,0.36025449464276854,0.36025449464276854,0.36025449464276854,2598.0,0.0076,100900.0,3422.2428899835795,1213720.265306768,0.002819630674221796
"Appleton, WI",1.1142236972753967,59.09090909090909,1.4966599023346134e-07,0.0005822912957755045,0.04569016204777121,0.44058889649677097,0.3602382977407608,0.3602382977407608,0.3602382977407608,2711.0,0.0185,129200.0,1324.8544973544974,308567.6470211428,0.004293562562842888
"Chicago, IL",15.744459351876154,2263.6363636363635,1.352568788169083e-07,0.0005808467235372407,0.10027038472111269,0.43722303130111945,0.3599851348214563,0.3599851348214563,0.3599851348214563,4390.0,0.0227,4793600.0,2038.100922085903,328937.60084293515,0.0061960107839999674
"Omaha, NE",2.35102091858162,252.72727272727272,2.525595392801168e-07,0.0005585104299255941,0.050304214024400544,0.46462409239339925,0.35607067409226206,0.35607067409226206,0.35607067409226206,7365.0,0.0173,516400.0,1323.4183468327572,287714.08558483457,0.004599769052469757
"Baton Rouge, LA",2.2491407932694516,181.8181818181818,5.09145508897659e-07,0.000549738267833126,0.04992413539430839,0.5245607366361551,0.3545333427597626,0.3545333427597626,0.3545333427597626,5277.0,0.0055,422800.0,1331.5312956969915,238149.0484477557,0.005591167818539902
"Grand Island, NE",0.3332742795462902,20.90909090909091,1.0955969131724096e-06,0.000548828980638736,0.04277671662402186,0.6615515831585644,0.3543739891500777,0.3543739891500777,0.3543739891500777,7365.0,0.0173,44900.0,1114.75,235301.7535369341,0.004737533755034357
"Reading, PA",-0.38866347840251025,49.09090909090909,3.1151823680275645e-07,0.0005472186179644027,0.04008342278273318,0.4783964217366522,0.35409177126925834,0.35409177126925834,0.35409177126925834,2902.0,0.0158,180000.0,1341.4000582750584,283931.7326410816,0.004724375277809203
"Niles, MI",-0.23146787399480595,15.454545454545455,6.377296093622043e-07,0.000535369844518365,0.040669863855481374,0.5545970612890808,0.35201526031582736,0.35201526031582736,0.35201526031582736,3564.0,0.0154,63400.0,1441.9325396825398,243591.56026135827,0.005919468384435971
"La Crosse, WI",-0.029047833047609026,30.90909090909091,5.904618827779064e-07,0.0005335355249908116,0.04142502126847701,0.5435556589993539,0.35169379374307164,0.35169379374307164,0.35169379374307164,2711.0,0.0185,79600.0,1129.0438596491229,285377.8737889213,0.003956311835458611
"Columbus, IN",-0.3075894372233151,12.727272727272727,-5.163301148560701e-08,0.0005255438933577524,0.04038588128887464,0.39356689186245036,0.35029325125676203,0.35029325125676203,0.35029325125676203,4451.0,0.0085,52100.0,1352.425925925926,254936.64560866271,0.005304949089202148
"Iowa City, IA",-0.09712199784914474,45.45454545454545,3.43969004007679e-07,0.0005249520460595357,0.04117106069252408,0.4859766884685591,0.3501895293480681,0.3501895293480681,0.3501895293480681,4388.0,0.0157,103300.0,1187.3054847708663,315654.1687330074,0.003761412337865037
"Jackson, MS",0.11079959700991963,122.72727272727273,3.9449573741372804e-07,0.0005244194786048862,0.04194674245281311,0.4977793714033313,0.35009619629903505,0.35009619629903505,0.35009619629903505,4700.0,0.0081,286500.0,1330.664573425718,193253.42843241023,0.006885593617766598
"Sheboygan, WI",0.1306631794881688,28.181818181818183,1.1932141427805167e-07,0.0005177870324130267,0.04202084643721559,0.4335006209513557,0.3489338525992284,0.3489338525992284,0.3489338525992284,2711.0,0.0185,63700.0,962.9444444444443,274089.32057216554,0.003513250506930673
"Roanoke, VA",0.7137921490869255,73.63636363636364,7.225555535262621e-07,0.0005127881090021995,0.04419629389817071,0.5744117941269491,0.3480577856151461,0.3480577856151461,0.3480577856151461,3430.0,0.0082,168500.0,1322.964043619216,272346.5691963919,0.0048576490150871445
"Toledo, OH",-2.5358200786899454,67.27272727272727,2.2861492192871087e-07,0.0005113396571639592,0.032073142693952124,0.4590308013266299,0.34780394279155585,0.34780394279155585,0.34780394279155585,3265.0,0.0156,309000.0,1217.537746305419,180572.3863897592,0.006742657449724379
"Topeka, KS",0.2077114068328013,51.81818181818182,7.096315976720025e-07,0.0005109491952633246,0.04230828605912858,0.5713928506305435,0.34773551390165786,0.34773551390165786,0.34773551390165786,6798.0,0.0141,116800.0,980.4166666666666,199193.97757065832,0.0049219192197660295
"Lawrence, KS",-0.21752671695701806,19.09090909090909,7.620117318214174e-07,0.0004988899935412214,0.040721873370120135,0.5836284747006394,0.34562212515474466,0.34562212515474466,0.34562212515474466,6798.0,0.0141,54400.0,1307.0650012981714,307588.9305069514,0.004249388946292501
"Green Bay, WI",0.6456047503082843,70.9090909090909,-1.0420115969362577e-08,0.0004986421017731128,0.04394191088639169,0.4031939289933307,0.34557868184189144,0.34557868184189144,0.34557868184189144,2711.0,0.0185,179200.0,1002.6108197358196,301790.5509600308,0.0033222074599300678
"Memphis, TN",7.262282621771027,282.72727272727275,-3.6587587936124497e-07,0.0004932433445883515,0.06862639035126211,0.3201620092581532,0.344632543536511,0.344632543536511,0.344632543536511,4873.0,0.0071,653700.0,1436.9475415330808,237995.58104964963,0.006037706814536657
"Mobile, AL",1.471417084003003,79.0909090909091,1.0908115790928263e-07,0.0004820487966461789,0.04702272394528972,0.43110857042792144,0.34267068634289555,0.34267068634289555,0.34267068634289555,5144.0,0.0041,189100.0,1291.6792197220768,187691.78118752717,0.006881916786923826
"Cape Girardeau, MO",0.439906161914895,18.181818181818183,4.644224813858042e-07,0.00048119682925126854,0.043174522375149724,0.5141137578187531,0.3425213780929274,0.3425213780929274,0.3425213780929274,4956.0,0.0097,46200.0,926.8888888888888,211123.89330269268,0.004390260497706857
"Kahului, HI",-2.210565875604594,-21.818181818181817,-3.819449331799252e-07,0.0004753010160696261,0.03328655082003765,0.3164083934096969,0.34148813016166935,0.34148813016166935,0.34148813016166935,1154.0,0.0028,71500.0,4344.0,1114903.4904589443,0.003896301372428043
"Greensboro, NC",1.6896543490326397,132.72727272727272,7.460871439957219e-08,0.00046701188277990373,0.04783688981398458,0.4230560545951199,0.34003545017340325,0.34003545017340325,0.34003545017340325,4375.0,0.0084,365600.0,1454.0073377924534,256174.5759628245,0.005675845592122521
"Bloomington, IL",0.4124598844747078,35.45454545454545,1.4271438023657015e-06,0.0004556532577594545,0.04307213004397981,0.7389985611713955,0.33804483828616483,0.33804483828616483,0.33804483828616483,4390.0,0.0227,99500.0,1194.6305010893243,231919.89143139485,0.005151048035233807
"Joplin, MO",0.8804809333923697,31.818181818181817,4.2786926872223807e-07,0.0004513087425711831,0.04481815065969722,0.5055751892188736,0.3372834570835553,0.3372834570835553,0.3372834570835553,4956.0,0.0097,83200.0,1099.7727272727273,203983.2758169397,0.005391484781623441
"Albany, NY",-2.222347429417834,149.0909090909091,2.0988717302400684e-07,0.00044906879492235917,0.03324259801943034,0.45465613335377847,0.3368909037235744,0.3368909037235744,0.3368909037235744,3276.0,0.0172,470700.0,1573.5096435118764,318863.58019446523,0.004934742445506761
"Great Falls, MT",0.3364771961098215,10.909090909090908,6.225790678291769e-07,0.0004296830517778778,0.04278866557025683,0.5510580033300517,0.33349353030233003,0.33349353030233003,0.33349353030233003,4271.0,0.0084,37600.0,1207.05463980464,313263.19198706053,0.003853164593478629
"Buffalo, NY",-6.977395968764452,95.45454545454545,5.363728692233304e-07,0.00042859583164565164,0.015503197627853538,0.5309208529431441,0.3333029937439563,0.3333029937439563,0.3333029937439563,3276.0,0.0172,561500.0,1304.9756895332391,251390.1427164896,0.005191037625548239
"Chico, CA",-1.208442523886559,18.181818181818183,-2.2687915127892352e-07,0.0004200885047923678,0.03702511778329264,0.3526306491233612,0.3318120750867877,0.3318120750867877,0.3318120750867877,2598.0,0.0076,78800.0,1584.1383712905451,404283.6950387964,0.003918383033326452
"South Bend, IN",-1.5600638929272028,39.09090909090909,-9.267416926520934e-09,0.00041898629419750776,0.03571334310843234,0.40346319123145213,0.33161891143287553,0.33161891143287553,0.33161891143287553,4451.0,0.0085,143000.0,1342.9573093573094,212249.1381269692,0.00632726861088096
"Dayton, OH",-0.5060616133387859,105.45454545454545,-3.6914461262704873e-08,0.0004119079160974214,0.03964545196001154,0.3970050397463513,0.3303784176615755,0.3303784176615755,0.3303784176615755,3265.0,0.0156,387700.0,1285.7504208122928,,
"Oshkosh, WI",-0.06069137673745045,30.0,-2.1330746988878868e-07,0.00040705230542541795,0.041306970424899385,0.3558008966644447,0.32952746639713193,0.32952746639713193,0.32952746639713193,2711.0,0.0185,97100.0,1017.2574819401444,269325.1196862979,0.0037770612823824845
"St. Cloud, MN",-0.3890941709745943,30.90909090909091,7.272164951851231e-08,0.00037767373621622294,0.04008181602143123,0.42261524975841086,0.32437883890105784,0.32437883890105784,0.32437883890105784,4308.0,0.0112,108300.0,1280.2035002035002,293867.16167591925,0.004356402031797367
"Cleveland, OH",-2.2141791525258494,273.6363636363636,1.549220594624642e-07,0.00037564905908149033,0.03327307096478456,0.4418166766125879,0.3240240119422523,0.3240240119422523,0.3240240119422523,3265.0,0.0156,1070400.0,1364.793819324096,227363.58676655972,0.0060026930377614345
"Fort Smith, AR",0.24336310417449702,34.54545454545455,5.983716010135467e-07,0.0003487655036938153,0.0424412899030537,0.545403312511573,0.3193126384415341,0.3193126384415341,0.3193126384415341,6099.0,0.0062,117700.0,926.5993005389292,181385.98473851584,0.005108439342073233
"Manhattan, KS",-0.28305666523624257,7.2727272727272725,1.0570073932441325e-06,0.0003478972054819537,0.040477404364063635,0.652537347770373,0.3191604681974168,0.3191604681974168,0.3191604681974168,6798.0,0.0141,43200.0,1017.845556056031,236402.0713656268,0.004305569533194992
"Springfield, MA",-1.971366911565493,51.81818181818182,-7.413029932774063e-08,0.000347417700666503,0.03417891735662048,0.3883116865999384,0.31907643443594425,0.31907643443594425,0.31907643443594425,2746.0,0.0123,331500.0,1861.018664857386,343195.36369579803,0.005422621811718174
"Bangor, ME",-0.11839768712111239,14.545454545454545,3.8281731253743915e-07,0.0003448474792787224,0.041091688638279174,0.49505137502001684,0.31862600022950294,0.31862600022950294,0.31862600022950294,2510.0,0.0136,67400.0,1442.5657894736842,253600.7479109745,0.005688334128967518
"Carbondale, IL",-0.20233901291450973,12.727272727272727,2.6985309395586286e-07,0.00034444338737226387,0.04077853330972106,0.4686637428693696,0.3185551826656618,0.3185551826656618,0.3185551826656618,4390.0,0.0227,58300.0,751.6078431372549,131218.04409708874,0.005727930547273951
"Syracuse, NY",-2.9587992563035876,54.54545454545455,5.258693280839719e-07,0.00033244055416045644,0.030495157332309678,0.5284673009835522,0.31645167256395945,0.31645167256395945,0.31645167256395945,3276.0,0.0172,319500.0,1484.277911703536,218928.1731256103,0.006779748309743258
"Altoona, PA",-0.5292896906654465,6.363636363636363,3.3832861495840157e-07,0.0003278844091654081,0.039558796238074206,0.4846591339961101,0.31565320299825084,0.31565320299825084,0.31565320299825084,2902.0,0.0158,61200.0,908.0,166787.43803489135,0.005444055084112807
"Dubuque, IA",0.06735952905135642,14.545454545454545,2.839123962069694e-07,0.00032783437454113605,0.04178468295916594,0.4719478951501121,0.31564443437373246,0.31564443437373246,0.31564443437373246,4388.0,0.0157,61100.0,1091.515873015873,247518.25366693345,0.004409839908149332
"Michigan City, IN",0.043157788164410314,10.0,6.616357022800928e-07,0.0003262032402256582,0.041694394843657924,0.5601813533241812,0.31535857623929925,0.31535857623929925,0.31535857623929925,4451.0,0.0085,42500.0,1133.3333333333333,226646.68400957368,0.005000440832769742
"Santa Fe, NM",-0.42461545193697037,10.0,6.318606185803109e-07,0.0003234963618975855,0.03994929871478354,0.5532261070896649,0.3148841927494429,0.3148841927494429,0.3148841927494429,4529.0,0.008,63100.0,1944.878028404344,564042.9457655555,0.0034481027428942134
"Racine, WI",0.11164330427580545,18.181818181818183,2.629918416574263e-07,0.0003166496395525363,0.0419498900255201,0.46706100348855256,0.3136842969113341,0.3136842969113341,0.3136842969113341,2711.0,0.0185,79100.0,1262.25698005698,271663.97750366403,0.004646390705370407
"Corpus Christi, TX",-0.363910891996997,47.27272727272727,1.0595694511053248e-06,0.0003149661701373894,0.04017576590759112,0.6531358261313859,0.31338926699146613,0.31338926699146613,0.31338926699146613,5602.0,0.018,200000.0,1385.457214082214,215795.47653602136,0.006420232881252951
"Kingston, NY",-1.1956362370868856,3.6363636363636362,4.246539137215487e-07,0.00030765506251430243,0.037072893499395,0.5048241053264935,0.3121079871079243,0.3121079871079243,0.3121079871079243,3276.0,0.0172,61000.0,1868.3122895622892,398297.84769335104,0.004690741615557763
"Kingsport, TN",-0.07355632436445685,30.0,4.054472971189332e-07,0.0003063207186405232,0.04125897586604605,0.5003375772901636,0.31187414183422024,0.31187414183422024,0.31187414183422024,4873.0,0.0071,123500.0,1228.2281144781143,226508.95391583056,0.005422426324632257
"Lynchburg, VA",-0.3678788766961977,24.545454545454547,3.0805664947549993e-07,0.0003018404176467633,0.04016096276336572,0.47758781973686926,0.31108896401555575,0.31108896401555575,0.31108896401555575,3430.0,0.0082,106000.0,1269.3313725490195,267116.7706006539,0.004751971842481957
"Albany, GA",0.02043775076315871,13.636363636363637,-2.474532319055252e-10,0.00029755005478095147,0.04160963443857744,0.40557019012875184,0.3103370730687311,0.3103370730687311,0.3103370730687311,4006.0,0.0092,62600.0,1008.0012626262628,153664.11160616178,0.0065597702162867476
"Rochester, NY",-6.370721657895367,72.72727272727273,3.597181695132957e-07,0.00029741261712551827,0.01776648441004681,0.4896555806988609,0.3103129869641043,0.3103129869641043,0.3103129869641043,3276.0,0.0172,533300.0,1493.7099097641646,241150.22676010392,0.006194105350148006
"Owensboro, KY",-0.04000976327098061,8.181818181818182,2.75359835379518e-08,0.0002966181632448833,0.04138412619291936,0.41206020190920184,0.31017375802259,0.31017375802259,0.31017375802259,5182.0,0.0086,52600.0,1197.0,185758.0376780492,0.006443866520998719
"Sierra Vista, AZ",0.3748419434439897,8.181818181818182,6.304462925829171e-07,0.0002898535085732164,0.04293179084190253,0.5528957306693353,0.30898824463710184,0.30898824463710184,0.30898824463710184,4086.0,0.0066,35000.0,1318.345238095238,250760.2298022133,0.005257393643063259
"Valdosta, GA",0.14661044834287715,12.727272727272727,-1.8275903640778943e-07,0.0002895287793190371,0.04208034004385807,0.36293679186734035,0.3089313354678723,0.3089313354678723,0.3089313354678723,4006.0,0.0092,56200.0,1352.175925925926,198934.98222606623,0.006797074656227817
"Wichita Falls, TX",0.015386850030685061,13.636363636363637,1.5523196951835154e-07,0.00027922684857920396,0.041590791318535644,0.44188906938135336,0.3071259104489727,0.3071259104489727,0.3071259104489727,5602.0,0.018,59700.0,1200.4545454545453,162149.2006342431,0.007403394779369822
"Cleveland, TN",-0.06339658759070473,6.363636363636363,-2.062660960853429e-07,0.00027782264054924326,0.041296878242228184,0.35744571113838675,0.3068798214028458,0.3068798214028458,0.3068798214028458,4873.0,0.0071,47800.0,1410.7777777777776,282953.86427111627,0.004985893306005607
"Anniston, AL",0.09990241489128747,8.181818181818182,1.602871029633146e-07,0.00027333457315018673,0.04190608892948043,0.4430699123375837,0.3060932825128653,0.3060932825128653,0.3060932825128653,5144.0,0.0041,47300.0,995.5555555555557,156091.7585631011,0.006378014859465472
"Pittsburgh, PA",-9.975592721483602,88.18181818181819,4.3995844074058603e-07,0.00027207147621608775,0.004317988431962008,0.5083991331918556,0.3058719233459568,0.3058719233459568,0.3058719233459568,2902.0,0.0158,1171100.0,1396.866680750037,209140.74487486557,0.006679074809577728
"Sioux City, IA",-0.008953464895128254,18.181818181818183,2.119702226045899e-07,0.0002708691887857525,0.041499986232414396,0.45514271881220203,0.3056612211133896,0.3056612211133896,0.3056612211133896,4388.0,0.0157,89300.0,1179.6166666666666,203812.85995669145,0.005787744045774763
"Akron, OH",-2.2143080824769648,44.54545454545455,4.103331060894172e-07,0.000270162052918724,0.03327258997284381,0.5014788672622477,0.30553729475256114,0.30553729475256114,0.30553729475256114,3265.0,0.0156,341000.0,1196.5436588428477,212594.57044477065,0.005628288889690598
