msa_name,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Rochester, MN",47.23881229951055,1294.3176066876993,-5.476667857906987e-07,0.005385775268357591,0.18671052326937856,0.35502329783273,0.5902218740732493,0.5902218740732493,0.5902218740732493,4308.0,0.0112,127700.0,1584.7019805481875,320312.5663350084,0.004947361256163706
"Columbus, IN",36.28021121181507,1030.1945100606474,1.3729523688633369e-06,0.005383146918015387,0.1521443641705942,0.5511300800908886,0.5900260609601318,0.5900260609601318,0.5900260609601318,4451.0,0.0085,52100.0,1352.425925925926,254936.64560866271,0.005304949089202148
"Reading, PA",40.05399838485785,1146.4047367750004,1.9677548101796165e-06,0.005383142065106495,0.1640478294746479,0.6118629914352224,0.5900256994165497,0.5900256994165497,0.5900256994165497,2902.0,0.0158,180000.0,1341.4000582750584,283931.7326410816,0.004724375277809203
"Thomasville, GA",29.613496350650774,823.5568373107928,1.5029342168176092e-06,0.005382623904243774,0.13111588391904266,0.564402009558276,0.5899870962326453,0.5899870962326453,0.5899870962326453,4006.0,0.0092,,,203934.5373792523,
"Medford, OR",65.4563848510828,1727.470600468773,-1.6826145364998536e-06,0.005382318327827998,0.2441732875558116,0.23913829747574913,0.5899643306719408,0.5899643306719408,0.5899643306719408,3016.0,0.0097,89400.0,1786.8823529411766,428197.5945102437,0.004173032207210191
"San Antonio, TX",45.248253943804805,1165.3887828646816,-7.425424614928452e-07,0.005378611147583759,0.18043180609844367,0.33512531774140036,0.5896881443154811,0.5896881443154811,0.5896881443154811,5602.0,0.018,1179700.0,1460.6926833326845,288908.7900355374,0.005055895610351665
"Beaver Dam, WI",39.76151884713815,1106.5428352501804,1.1384662857807873e-06,0.005370091519767704,0.163125276116509,0.527187638859784,0.5890534287608317,0.5890534287608317,0.5890534287608317,2711.0,0.0185,,901.0,274422.04315694666,0.0032832639449619674
"Winnemucca, NV",45.55886786658114,1229.7887070950148,7.408701334321298e-07,0.00536596384546946,0.18141155982677676,0.48659067725686544,0.5887459154353453,0.5887459154353453,0.5887459154353453,2707.0,0.006,,,302602.1154503689,
"Pittsfield, MA",50.693876231808446,1421.363855783644,2.422130338996263e-06,0.005362259307297816,0.19760865603509967,0.6582574693186488,0.5884699259143119,0.5884699259143119,0.5884699259143119,2746.0,0.0123,40200.0,1559.375,353311.6825269598,0.004413595918615033
"Akron, OH",29.90384419681164,856.4172977403681,8.436260418807351e-07,0.005361953558592483,0.13203171339071262,0.4970826743376192,0.5884471475179689,0.5884471475179689,0.5884471475179689,3265.0,0.0156,341000.0,1196.5436588428477,212594.57044477065,0.005628288889690598
"Brenham, TX",49.68620903877603,1341.6313032279497,-5.236319535693068e-07,0.005352839168900026,0.19443022256222756,0.3574773989477951,0.5877681219743839,0.5877681219743839,0.5877681219743839,5602.0,0.018,,1391.6666666666667,333779.42323197745,0.004169420191308364
"Batavia, NY",28.120917448270713,777.6165591075717,1.0900807406150096e-06,0.005348433286872701,0.1264079180578629,0.5222471833055038,0.5874398820658959,0.5874398820658959,0.5874398820658959,3276.0,0.0172,,,193628.03596155884,
"Chillicothe, OH",27.47548375516144,780.8221257556646,1.0988522621300041e-06,0.005343876864642793,0.12437205932505606,0.5231428084770249,0.587100426854317,0.587100426854317,0.587100426854317,3265.0,0.0156,,,194483.342848558,
"Lincoln, NE",40.911551227008964,1152.5809345611963,2.1716955193187202e-07,0.005343538467854149,0.166752764871073,0.43311769399733846,0.5870752161631889,0.5870752161631889,0.5870752161631889,7365.0,0.0173,197800.0,1298.7393413674852,286887.3096685663,0.0045270017097231875
"Fayetteville, NC",33.67802235779519,965.6331533906365,3.5113238970856354e-06,0.005337837576484904,0.14393641196817947,0.7694706910631218,0.5866504975598003,0.5866504975598003,0.5866504975598003,4375.0,0.0084,136800.0,1381.1888078875752,240715.98415393796,0.005737835868034025
"Marshalltown, IA",22.700328896435675,623.1255367709398,-1.3254020159216852e-07,0.005337381178109102,0.10931003076436877,0.39741022210125243,0.5866164957049665,0.5866164957049665,0.5866164957049665,4388.0,0.0157,,1110.2777777777776,155441.16011739083,0.007142752775000418
"Fond du Lac, WI",35.264066726000806,1015.3256116143516,1.907058129089969e-06,0.005328871076527592,0.14893919120344912,0.6056654947616122,0.5859824898584609,0.5859824898584609,0.5859824898584609,2711.0,0.0185,47900.0,950.822222222222,253244.9182647071,0.0037545559797901424
"Warner Robins, GA",33.401864131967336,943.8601500134087,2.392222814283489e-06,0.005327915449627629,0.14306534009559146,0.6552037309330265,0.5859112952862398,0.5859112952862398,0.5859112952862398,4006.0,0.0092,81600.0,1489.4944444444443,235436.33573009985,0.006326527465802793
"Wichita, KS",29.23645443428649,833.6359176544248,1.3695614107009657e-06,0.005323456375416444,0.12992659974274468,0.5507838428411022,0.5855790925395608,0.5855790925395608,0.5855790925395608,6798.0,0.0141,315500.0,1092.2714209936432,207972.32945163004,0.005252003590447269
"Norfolk, NE",30.792634811321864,907.6746483702832,-5.870457322895604e-08,0.0053079357843150874,0.13483518050670812,0.4049492844183349,0.5844228025228982,0.5844228025228982,0.5844228025228982,7365.0,0.0173,,1054.4444444444443,226958.1863195302,0.00464598550747983
"Susanville, CA",36.025080284314605,909.0004934879637,-2.4318145796856285e-06,0.0053079187177788425,0.15133961763767187,0.16264046114999337,0.5844215310593728,0.5844215310593728,0.5844215310593728,2598.0,0.0076,,971.6666666666666,227739.711066668,0.004266566696320358
"Milwaukee, WI",47.20986192618161,1398.4847912051057,7.567279839960737e-07,0.00530449017539009,0.18661920657644948,0.4882098593003695,0.5841661033304977,0.5841661033304977,0.5841661033304977,2711.0,0.0185,858600.0,1359.7982941293965,349900.51279692,0.0038862426444016517
"Canton, OH",26.600435174105392,768.1688068411316,7.525089178711286e-07,0.005296301529093818,0.1216119380075723,0.4877790672404796,0.5835560460265892,0.5835560460265892,0.5835560460265892,3265.0,0.0156,171300.0,1033.415628815629,192450.4460726209,0.005369775180597248
"Albertville, AL",34.59178407646929,871.393080193077,1.3496619493266812e-06,0.005288459441195622,0.1468186441703838,0.5487519879940206,0.5829718074568558,0.5829718074568558,0.5829718074568558,5144.0,0.0041,,,218833.26695216377,
"Louisville, KY",37.51020327190422,1027.5037439471726,2.52482787980742e-07,0.005288421903529225,0.15602406568532684,0.43672338806525696,0.5829690108862471,0.5829690108862471,0.5829690108862471,5182.0,0.0086,,1382.9691111231416,257609.03206192277,0.005368480678079293
"Lawrence, KS",44.392359413932965,1225.5768739138684,1.1060192939654072e-06,0.005284047688124693,0.17773210143225707,0.5238746055895221,0.5826431301533573,0.5826431301533573,0.5826431301533573,6798.0,0.0141,54400.0,1307.0650012981714,307588.9305069514,0.004249388946292501
"Mexico, MO",22.391751260766913,617.3609207314355,1.4401506017729748e-06,0.005283926733320465,0.10833669999308725,0.5579914243596941,0.5826341189738422,0.5826341189738422,0.5826341189738422,4956.0,0.0097,,,154968.94885566665,
"St. Cloud, MN",42.113622840973086,1170.1861883085005,5.811489416067501e-07,0.00527887657806919,0.17054439833997176,0.4702821816806274,0.582257880461951,0.582257880461951,0.582257880461951,4308.0,0.0112,108300.0,1280.2035002035002,293867.16167591925,0.004356402031797367
"Gloversville, NY",27.142864603374633,755.6265264807416,9.608545288608669e-07,0.005276179536489709,0.12332289561994822,0.5090524088448267,0.5820569498251916,0.5820569498251916,0.5820569498251916,3276.0,0.0172,,,190023.3638700432,
"Mobile, AL",27.387858356370344,746.6988171345901,9.765500751459278e-07,0.005269414893983002,0.12409566697794269,0.5106550186440098,0.5815529813522311,0.5815529813522311,0.5815529813522311,5144.0,0.0041,189100.0,1291.6792197220768,187691.78118752717,0.006881916786923826
"Seymour, IN",29.420300074096918,849.145195282743,1.1672178116864157e-06,0.0052591481790426695,0.13050649471149578,0.5301233428054112,0.5807881071337234,0.5807881071337234,0.5807881071337234,4451.0,0.0085,,,213809.11797719743,
"Dublin, GA",23.10537159712491,618.9735277264751,1.811580660107912e-07,0.005254994954686328,0.11058763639320636,0.4294407044123886,0.580478690319065,0.580478690319065,0.580478690319065,4006.0,0.0092,,,156001.24178706593,
"Lexington, NE",25.64817097990123,749.6695019084848,1.0576777374564373e-07,0.005253146801258212,0.11860825940137724,0.4217429015482474,0.5803410021766331,0.5803410021766331,0.5803410021766331,7365.0,0.0173,,,188958.07695496717,
"Niles, MI",34.893663371837796,965.376553000064,1.3878295483954192e-06,0.005249898534533313,0.14777084670689672,0.5526491297161326,0.5800990050541698,0.5800990050541698,0.5800990050541698,3564.0,0.0154,63400.0,1441.9325396825398,243591.56026135827,0.005919468384435971
"Hillsdale, MI",28.999101891490042,746.7871702759365,-4.2030323703915305e-07,0.00524740129803361,0.12917793066617658,0.368027883183304,0.5799129599728327,0.5799129599728327,0.5799129599728327,3564.0,0.0154,,825.0,188502.38746586093,0.004376602392632364
"Alexandria, MN",44.6020072756112,1288.7846713114927,2.0781098809340636e-07,0.005244922775764833,0.17839338303959895,0.4321621282692388,0.5797283091089097,0.5797283091089097,0.5797283091089097,4308.0,0.0112,,958.75,325168.1907409855,0.0029484741352320577
"Warrensburg, MO",40.84499016395778,1076.3688486307237,4.342333937193905e-07,0.005238133822190423,0.16654281468885543,0.45528121947004574,0.5792225294520388,0.5792225294520388,0.5792225294520388,4956.0,0.0097,,927.3504273504274,271905.8349710739,0.0034105572888830484
"Hinesville, GA",32.61730808035622,940.0838380549914,4.003366295941837e-06,0.005234660900601481,0.14059065476989294,0.8197111832192341,0.5789637954556517,0.5789637954556517,0.5789637954556517,4006.0,0.0092,22000.0,1573.785627169528,237793.37230162203,0.006618290543326437
"Scottsboro, AL",25.025109686636185,712.2770791260065,5.184828505689188e-07,0.005228080006690536,0.11664296879366677,0.46388359639090626,0.578473516323868,0.578473516323868,0.578473516323868,5144.0,0.0041,,,180370.20434847963,
"Moberly, MO",23.14722979038716,621.1535296561518,1.6061850909127113e-06,0.005220712993360918,0.11071966756728707,0.5749445456123746,0.5779246709925254,0.5779246709925254,0.5779246709925254,4956.0,0.0097,,,157403.3278976613,
"Lancaster, PA",46.870734187307875,1362.5993012823026,1.5627093720664175e-06,0.005216522450975896,0.18554951316550106,0.5705054128938203,0.5776124739703529,0.5776124739703529,0.5776124739703529,2902.0,0.0158,265200.0,1393.2227437844977,345171.6664083088,0.004036318386968742
"Jefferson City, MO",33.13765902490555,940.3805465645984,8.217913961142619e-07,0.0052150841397329605,0.14223197133872859,0.4948532255098108,0.5775053192286166,0.5775053192286166,0.5775053192286166,4956.0,0.0097,82500.0,840.5555555555555,238293.43227637437,0.0035273970731206448
"Grand Island, NE",33.063502924362695,928.6582392724616,5.182448382629328e-07,0.005213590885049304,0.14199806451531224,0.46385929390108066,0.5773940711793786,0.5773940711793786,0.5773940711793786,7365.0,0.0173,44900.0,1114.75,235301.7535369341,0.004737533755034357
"Elizabethtown, KY",32.82529878839599,854.3758441282658,1.5824374019874385e-06,0.005212967279841152,0.1412467093016382,0.57251976355711,0.5773476123511151,0.5773476123511151,0.5773476123511151,5182.0,0.0086,58000.0,1391.810185185185,216612.538127532,0.006425344521681141
"La Crosse, WI",39.25624631840026,1124.6953338650615,7.467928892172467e-07,0.0052021282933952875,0.16153152062921333,0.48719542629120977,0.5765401036849667,0.5765401036849667,0.5765401036849667,2711.0,0.0185,79600.0,1129.0438596491229,285377.8737889213,0.003956311835458611
"Olean, NY",20.614836389260965,550.626299412783,2.2126624415473354e-06,0.005199386783176387,0.10273186761877667,0.6368695355080591,0.5763358601174381,0.5763358601174381,0.5763358601174381,3276.0,0.0172,,,140126.31703869943,
"Rockingham, NC",18.493209147676158,475.99029440653544,6.902628616878445e-07,0.005198044321327674,0.09603972651481049,0.4814233700389888,0.5762358461924992,0.5762358461924992,0.5762358461924992,4375.0,0.0084,,,121294.1728201966,
"Evansville, IN",28.046231150989133,807.6820994264956,1.0648725396037852e-06,0.005194446647829581,0.12617233886178894,0.5196732741706037,0.5759678181308172,0.5759678181308172,0.5759678181308172,4451.0,0.0085,160000.0,900.2708333333334,205178.65358288185,0.004387741208028101
"Tulsa, OK",33.4067533050312,922.5704411169887,1.500345140180411e-06,0.005188692779945411,0.14308076176598852,0.5641376492413905,0.5755391527566563,0.5755391527566563,0.5755391527566563,8426.0,0.009,477500.0,1350.7947225182306,234699.12520633463,0.005755431433034469
"Ashtabula, OH",25.26724640410914,646.4273660156967,1.8898897157774608e-06,0.0051824748507447015,0.11740672834954888,0.6039124963688618,0.5750759146356246,0.5750759146356246,0.5750759146356246,3265.0,0.0156,,,164807.4694071151,
"Tiffin, OH",21.00198236057178,612.6464250045822,5.855871157246282e-07,0.005180055620199498,0.10395302250266134,0.4707353459861325,0.574895681027951,0.574895681027951,0.574895681027951,3265.0,0.0156,,,156247.2555002014,
"San Francisco, CA",176.4481777785562,4941.1626640528975,-2.494804729091523e-06,0.005173582249400724,0.5942690655012409,0.15620878754931236,0.5744134124094495,0.5744134124094495,0.5744134124094495,2598.0,0.0076,2472300.0,3023.5909346900467,1265181.2847778692,0.0023898479775733526
"Martin, TN",23.675684734259242,648.5325223866487,1.8873364302249859e-06,0.005168056375350914,0.11238654616978785,0.6036517905372717,0.5740017326637876,0.5740017326637876,0.5740017326637876,4873.0,0.0071,,,165637.81405933274,
"Allentown, PA",44.898272047946485,1276.202907043324,2.0459889052615954e-06,0.0051638750699008595,0.17932787597112876,0.6198511636932301,0.5736902237968288,0.5736902237968288,0.5736902237968288,2902.0,0.0158,397000.0,1701.316190410613,325862.09883506066,0.005220969841208064
"Gulfport, MS",29.251756266680506,821.0460643056408,1.7482576812236297e-07,0.00516030194122776,0.12997486553586934,0.42879413866290583,0.5734240243340651,0.5734240243340651,0.5734240243340651,4700.0,0.0081,166200.0,1398.7706070732386,209659.67839115404,0.006671624309485039
"Wichita Falls, TX",25.371523356876313,633.8932587240882,2.0138205897221127e-06,0.005156753181412954,0.11773564384805477,0.616566584949013,0.5731596403606329,0.5731596403606329,0.5731596403606329,5602.0,0.018,59700.0,1200.4545454545453,162149.2006342431,0.007403394779369822
"Wausau, WI",30.249855197959604,891.4700058091443,8.415353512433722e-07,0.005142606930065584,0.13312311832642468,0.49686920223275294,0.5721057391851335,0.5721057391851335,0.5721057391851335,2711.0,0.0185,71600.0,922.8611111111112,228222.92078253813,0.004043682851603052
"Mason City, IA",25.36398385692586,703.5564145646214,-1.3164788664263116e-07,0.005133693712539469,0.1177118623861029,0.3975013328313994,0.5714417010454466,0.5714417010454466,0.5714417010454466,4388.0,0.0157,,1200.0,180452.2660302136,0.006649958054830305
"Houston, TX",43.148836874365436,1214.6521654989572,3.594502498523402e-08,0.005122700683723179,0.17380972141297898,0.41461357840542457,0.5706227161633535,0.5706227161633535,0.5706227161633535,5602.0,0.018,3430300.0,1664.1450377178244,312099.09120781795,0.00533210472122047
"Midland, MI",28.869576102470983,817.6634994066723,1.1323810925179735e-06,0.005112813182390006,0.12876937404523564,0.5265663039807177,0.5698860935046787,0.5698860935046787,0.5698860935046787,3564.0,0.0154,38300.0,1806.0,210523.83318482083,0.00857860116205701
"Atlantic City, NJ",53.09951648636448,1428.3311686994225,4.437046974581073e-06,0.00510247935253447,0.2051966449679928,0.8639925922687003,0.5691162191991311,0.5691162191991311,0.5691162191991311,2619.0,0.0249,132300.0,2069.6490264121844,368560.9427643964,0.005615486575676613
"Trenton, NJ",51.38158229881131,1613.1394558327788,2.6278520203094617e-06,0.005097399461233282,0.1997778523709268,0.6792628919008977,0.568737765340065,0.568737765340065,0.568737765340065,2619.0,0.0249,294300.0,2360.175794455713,415786.3203887348,0.005676415213105359
"Columbia, MO",41.334873995300406,1133.6625372773954,1.213387450158456e-06,0.005094475670760908,0.16808803038916267,0.534837540941379,0.5685199418234257,0.5685199418234257,0.5685199418234257,4956.0,0.0097,106600.0,1174.8975334679023,292445.7468935799,0.004017488870834712
"El Paso, TX",28.32055721083875,843.4869759570213,2.517883790469326e-06,0.0050941258668018565,0.12703763162624146,0.6680344733712182,0.5684938812937075,0.5684938812937075,0.5684938812937075,5602.0,0.018,346400.0,1516.1125549613787,217522.9619301441,0.006969896610033597
"Jacksonville, NC",39.13984125700568,1047.8627478341834,3.6692518825447217e-06,0.005089864790238599,0.16116435005334606,0.785596089470113,0.5681764294480817,0.5681764294480817,0.5681764294480817,4375.0,0.0084,55400.0,1357.7522581102317,270554.1098256764,0.0050184129857981435
"San Angelo, TX",32.74371821284223,872.7209332936166,-3.747494436968798e-08,0.005085328206683932,0.1409893838335976,0.4071169573763169,0.5678384522254515,0.5678384522254515,0.5678384522254515,5602.0,0.018,52900.0,1340.0818181818183,225455.65389582372,0.005943882067384435
"Winchester, VA",49.84216820537601,1388.70024525898,8.583725289150973e-07,0.005085245144265686,0.19492215664418458,0.498588379471775,0.5678322640432906,0.5678322640432906,0.5678322640432906,3430.0,0.0082,72600.0,1796.6666666666667,358625.41155445046,0.005009869933307492
"Wapakoneta, OH",27.899272484312814,807.0250566677413,7.306071525433051e-07,0.005085066898111531,0.12570879459983178,0.48554276510124245,0.5678189846361333,0.5678189846361333,0.5678189846361333,3265.0,0.0156,,,208338.34454532556,
"Lynchburg, VA",36.00865892224346,1034.2740727820387,1.8189772284443173e-06,0.0050833118493506975,0.15128782056891946,0.5966719043550172,0.5676882328272843,0.5676882328272843,0.5676882328272843,3430.0,0.0082,106000.0,1269.3313725490195,267116.7706006539,0.004751971842481957
"Sidney, OH",29.657648998056473,827.3480651800281,1.010764881109813e-06,0.005077549648131644,0.13125515237335036,0.5141485563851625,0.567258946616464,0.567258946616464,0.567258946616464,3265.0,0.0156,,,213867.48158767703,
"Findlay, OH",28.737375630578445,863.3337803222191,7.321625174352441e-07,0.005068555333121632,0.12835238080788688,0.4857015772236022,0.5665888666829823,0.5665888666829823,0.5665888666829823,3265.0,0.0156,,1211.4444444444443,223497.67895066005,0.005420389375550902
"Emporia, KS",22.704754694864057,612.6177920295777,1.4136897411754964e-06,0.00506612971303498,0.10932399083567626,0.5552896111371305,0.5664081570520091,0.5664081570520091,0.5664081570520091,6798.0,0.0141,,812.6388888888888,158652.57433158433,0.005122128602782525
"Auburn, AL",43.296773418450584,1227.218663727962,8.431450707558231e-07,0.005065740308800073,0.17427635014400503,0.4970335642892075,0.566379146286483,0.566379146286483,0.566379146286483,5144.0,0.0041,75200.0,1450.3154140983088,317542.6895805218,0.00456730846493174
"Beckley, WV",14.549090371145471,495.129801686742,2.012815449160821e-06,0.005057888433279089,0.08359899288073928,0.6164639540444349,0.5657941785350808,0.5657941785350808,0.5657941785350808,3271.0,0.0058,45100.0,1050.0,128792.14505620576,0.008152671108488588
"Jasper, IN",30.2779509568905,855.9715554564239,8.247889196735243e-07,0.0050551928883781376,0.13321173935254238,0.4951592907172339,0.5655933594014485,0.5655933594014485,0.5655933594014485,4451.0,0.0085,,,221927.37790545705,
"Douglas, GA",22.293834567115333,557.2154853375667,1.1133585365967607e-06,0.005053953455210192,0.10802784633703184,0.5246239864613931,0.5655010211529208,0.5655010211529208,0.5655010211529208,4006.0,0.0092,,,144829.39612344417,
"Wisconsin Rapids, WI",26.719047472392326,765.4866924249178,1.1692528131734952e-06,0.005051948874484377,0.12198607075871899,0.530331128712656,0.5653516791165435,0.5653516791165435,0.5653516791165435,2711.0,0.0185,,849.4444444444445,198631.1729429028,0.004276491105898166
"Safford, AZ",39.984378165571435,1021.2477985402629,8.642268653569514e-07,0.005050282877408914,0.16382822995121524,0.4991861424791294,0.5652275616925637,0.5652275616925637,0.5652275616925637,4086.0,0.0066,,,265064.6622962548,
"York, PA",37.38473804302153,1079.7323100485044,1.558432782697999e-06,0.0050487966269378605,0.15562831708309022,0.5700687473643489,0.5651168354598631,0.5651168354598631,0.5651168354598631,2902.0,0.0158,193600.0,1264.0160637381568,280298.410855545,0.004509537031908404
"Bainbridge, GA",22.22636189275687,605.1596401078774,3.018351049670241e-06,0.005045744571822916,0.10781502070554558,0.7191351945056643,0.5648894561779356,0.5648894561779356,0.5648894561779356,4006.0,0.0092,,,157400.92806509163,
"Vincennes, IN",18.137227123103674,530.5704560031912,2.056619952195133e-06,0.005041266926256714,0.09491687048608836,0.6209366576086269,0.564555869858153,0.564555869858153,0.564555869858153,4451.0,0.0085,,,138047.78488281765,
"Brownsville, TX",23.939196849263176,711.0445191216883,2.1462172455787696e-06,0.0050394419174552745,0.11321772905698232,0.6300850808459607,0.5644199059993255,0.5644199059993255,0.5644199059993255,5602.0,0.018,163000.0,1309.6670326452936,185120.31061858044,0.007074680397137595
"Decatur, AL",33.46806308401088,849.6377387775557,8.250531431859487e-07,0.005036566071673118,0.1432741480894402,0.49518626952908895,0.564205654380579,0.564205654380579,0.564205654380579,5144.0,0.0041,60800.0,1156.0694444444446,221001.80451059493,0.005231040746497715
"Jesup, GA",27.692142628261525,708.6374690846268,1.7311330323485774e-06,0.005032534716092473,0.1250554554098127,0.5877024829084767,0.5639053168366622,0.5639053168366622,0.5639053168366622,4006.0,0.0092,,,184657.16682028247,
"New Philadelphia, OH",26.18860105322049,730.1675100555417,3.78725069395383e-07,0.0050306921674057896,0.12031291054677722,0.4496134852681111,0.5637680462496264,0.5637680462496264,0.5637680462496264,3265.0,0.0156,,,190096.1891359985,
"Hastings, NE",26.679326281296337,746.0322240592712,3.8904359671651196e-07,0.005028992299698695,0.12186078022208666,0.4506670690489904,0.5636414054505405,0.5636414054505405,0.5636414054505405,7365.0,0.0173,,,194191.9714925068,
"Red Wing, MN",44.52521780201377,1206.0251363894324,-1.0518890639046989e-07,0.0050226306807616096,0.17815116990123944,0.40020295405938205,0.5631674623887895,0.5631674623887895,0.5631674623887895,4308.0,0.0112,,1166.6666666666663,314217.966562782,0.0037129215729730133
"Richmond, IN",21.024975111370622,579.9720215249043,1.5194977074957881e-06,0.0050196685232578335,0.10402554736928177,0.5660932417070285,0.562946780513529,0.562946780513529,0.562946780513529,4451.0,0.0085,,898.4722222222222,151246.41641490735,0.005940452960931548
"Roanoke, VA",37.71065158922337,1044.1208724322319,2.092070255094387e-06,0.005018129716643709,0.15665632963691067,0.624556347027429,0.5628321388279215,0.5628321388279215,0.5628321388279215,3430.0,0.0082,168500.0,1322.964043619216,272346.5691963919,0.0048576490150871445
"Philadelphia, PA",47.64387812259033,1388.7588011053724,1.3696721540681739e-06,0.005007744369868211,0.18798820183199885,0.5507951504058252,0.5620584264919887,0.5620584264919887,0.5620584264919887,2902.0,0.0158,3104400.0,1811.753287977249,362668.6493123714,0.00499561594698736
"Talladega, AL",28.79998933346685,701.1782113031815,9.531188501017825e-07,0.005006799362087385,0.1285498800323303,0.5082625494568523,0.5619880230482345,0.5619880230482345,0.5619880230482345,5144.0,0.0041,,1292.9166666666667,183419.2155285801,0.007048970648689785
"Des Moines, IA",36.86920927884894,1100.7810610525466,-2.2663177663401493e-07,0.0050055025147745895,0.1540022108730195,0.38780290564064873,0.5618914074237954,0.5618914074237954,0.5618914074237954,4388.0,0.0157,398900.0,1238.0522670080595,287375.9329273876,0.004308127874162945
"Marion, IN",18.20035829897327,499.40384469145573,1.379320948133929e-06,0.004990847847159136,0.09511600194928689,0.5517803503879881,0.5607996290404466,0.5607996290404466,0.5607996290404466,4451.0,0.0085,,,130831.7541791778,
"Redding, CA",56.244637243802295,1409.8983944295978,-5.647944604042699e-07,0.004978694287112265,0.2151171397114826,0.3532744591064822,0.5598941841345578,0.5598941841345578,0.5598941841345578,2598.0,0.0076,71500.0,1471.2591666666667,370241.2718188584,0.00397378487665331
"Norwalk, OH",21.294604173214324,633.6348498537175,7.291833656156324e-08,0.0049661661059268196,0.1048760246313668,0.41838877618218967,0.5589608298095151,0.5589608298095151,0.5589608298095151,3265.0,0.0156,,1561.5,166676.47738837454,0.009368448532551676
"Duluth, MN",32.27843940580667,872.1995343297606,1.0019175853712245e-06,0.004953119320150916,0.1395217785123909,0.5132451942090764,0.5579888392426807,0.5579888392426807,0.5579888392426807,4308.0,0.0112,132300.0,1387.859829059829,229701.5786680685,0.0060420125847953495
"Tahlequah, OK",28.557444066693648,728.7827149274631,2.428650852320621e-06,0.004951740777522896,0.1277848318101304,0.658923252997632,0.5578861372857828,0.5578861372857828,0.5578861372857828,8426.0,0.009,,965.4166666666666,192383.4940960728,0.005018188650761043
"Madisonville, KY",17.435962355105616,513.7726020355188,1.86800803286747e-06,0.004944595482938997,0.09270490662801799,0.601678244765428,0.5573538100864178,0.5573538100864178,0.5573538100864178,5182.0,0.0086,,,135568.6713872077,
"Birmingham, AL",38.033642006128325,960.5987130831363,6.998919060091064e-07,0.004938966438825147,0.15767512191238234,0.48240655345329975,0.5569344441312365,0.5569344441312365,0.5569344441312365,5144.0,0.0041,572300.0,1392.9871576581866,253552.68722404307,0.0054938765307871555
"Stevens Point, WI",36.56481125508814,1037.627825393363,2.3606851490389856e-07,0.004933629286962642,0.1530420636394017,0.4350473919322358,0.5565368242612376,0.5565368242612376,0.5565368242612376,2711.0,0.0185,,1145.75,273971.27246503736,0.004182007805749831
"Terre Haute, IN",21.30892098799452,564.0796218859585,1.7857271057001484e-06,0.004930263629272718,0.10492118343343648,0.5932768665802208,0.5562860814666529,0.5562860814666529,0.5562860814666529,4451.0,0.0085,67500.0,880.1986531986532,149047.08019075752,0.005905507521999983
"Oskaloosa, IA",22.930242736065246,644.9653331058921,6.007726101088649e-07,0.004923405129715255,0.11003523631716249,0.47228587641454967,0.5557751206072507,0.5557751206072507,0.5557751206072507,4388.0,0.0157,,,170692.22884758763,
"London, KY",19.581966215609974,520.2497762182287,3.5379287274966723e-07,0.004920863510201583,0.09947393766356584,0.4470677578411139,0.5555857689742735,0.5555857689742735,0.5555857689742735,5182.0,0.0086,,,137805.71037058486,
"Storm Lake, IA",24.877166642851694,689.2897165099772,1.3401031303005836e-06,0.004920483231961291,0.11617631956096908,0.5477759750052645,0.555557438098862,0.555557438098862,0.555557438098862,4388.0,0.0157,,,182387.65314100657,
"Huntsville, TX",40.285857908602296,979.9142887443934,-8.278167720652456e-07,0.00491601061700188,0.16477917220007277,0.32641829708344555,0.5552242265612235,0.5552242265612235,0.5552242265612235,5602.0,0.018,,1136.263888888889,259728.0621255784,0.004374821417408126
"Watertown, SD",44.32044910099206,1213.1445932942265,1.1223525707817978e-06,0.00490539964706852,0.17750527838266636,0.5255423315165664,0.5544337052131044,0.5544337052131044,0.5544337052131044,5353.0,0.0131,,,315611.1281025613,
"Springfield, MA",44.67274197661239,1293.1587767690535,1.422286207250182e-06,0.0049029666254747336,0.17861649791612796,0.5561673620939576,0.554252444166998,0.554252444166998,0.554252444166998,2746.0,0.0123,331500.0,1861.018664857386,343195.36369579803,0.005422621811718174
"Sandusky, OH",28.32285013039696,782.6891817810522,1.8451132499342026e-06,0.004888356503909235,0.12704486406600413,0.599340549548413,0.5531639844815331,0.5531639844815331,0.5531639844815331,3265.0,0.0156,,,208199.0369737645,
"Seneca Falls, NY",26.041368740227067,707.5946681742018,1.6851520638475344e-06,0.004887910505923978,0.11984850313613361,0.5830075491127771,0.553130757459802,0.553130757459802,0.553130757459802,3276.0,0.0172,,,188399.0080556664,
"Cullman, AL",33.72480618145397,868.1636229599936,2.216816803593324e-07,0.004886072028570844,0.1440839798081709,0.43357840948322773,0.5529937901886842,0.5529937901886842,0.5529937901886842,5144.0,0.0041,,1568.8333333333333,231192.2913532749,0.00678583755604579
"Oxford, MS",33.5687327528311,1241.7129094770935,1.299814240547158e-06,0.0048846523014698055,0.14359168531531555,0.5436622367291714,0.5528880199726792,0.5528880199726792,0.5528880199726792,4700.0,0.0081,,1798.7944832944834,330530.8817102557,0.005442137430508874
