msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Johnson City, TN",2.3746816172979157,77.27272727272727,1.7575288240669818e-07,0.0010108947389328366,39.70677806833334,1152.8684654545568,2.3509888941511346e-06,0.006252964405003939,0.05039248370337432,0.3892841412111162,0.4353515361234252,0.4353515361234252,0.1483657956201392,0.7060513727203513,0.7006508435145966,0.7006508435145966,1.1360023796380219,4873.0,0.0071,86500.0,1241.362745098039,256642.16098184115,0.004836940042699658
"Winchester, VA",3.3615403246183173,113.63636363636364,1.8885934594663321e-07,0.0017653080549690332,49.84216820537601,1388.70024525898,8.583725289150973e-07,0.005085245144265686,0.05407410368983949,0.39266331025982304,0.5675633233854374,0.5675633233854374,0.18677309398985925,0.495725238595723,0.5656328135530541,0.5656328135530541,1.1331961369384915,3430.0,0.0082,72600.0,1796.6666666666667,358625.41155445046,0.005009869933307492
"Tyler, TX",4.219131927054354,134.54545454545453,4.1860670901377364e-07,0.0012955497327647478,40.17495484795522,1143.920341238157,1.255409244324834e-06,0.005794995321800378,0.057273473934366416,0.4518978380127113,0.48523764588261237,0.48523764588261237,0.15013991630238055,0.5516720976832987,0.6476979759235063,0.6476979759235063,1.1329356218061186,5602.0,0.018,116500.0,1485.180860805861,268528.00250226003,0.005530823031364713
"Dalton, GA",0.25838087762126505,32.72727272727273,4.6732004797181693e-07,0.0006548296613191734,38.50690250031539,1092.9811575168317,8.27665173227694e-07,0.006730516148428888,0.042497315891843884,0.46445733636744463,0.37295072838021875,0.37295072838021875,0.14381895742996678,0.4913982329689957,0.755867964418445,0.755867964418445,1.1288186927986636,4006.0,0.0092,69300.0,1508.3333333333333,231306.8540595422,0.006520919319343055
"Manchester, NH",0.2939635268337741,67.27272727272727,-1.0789896144027691e-07,0.0007456865564389292,80.02856075101954,2357.989620694673,1.4280924636661647e-06,0.0065839140635798234,0.042630062141677215,0.3161517109093963,0.3888735020554965,0.3888735020554965,0.3011621574131553,0.5760050708424895,0.738917036785324,0.738917036785324,1.1277905388408205,2032.0,0.0218,116100.0,1997.1228894747687,506824.8783963272,0.003940459465592881
"Lewiston, ME",-0.5031332966903537,1.8181818181818181,-1.5315307306411036e-07,0.0001193120115129943,55.306161028297275,1588.6356131727534,2.1175213540764394e-06,0.007513734422123787,0.03965637647131148,0.3044840865452773,0.27910065430778513,0.27910065430778513,0.20747848369883184,0.6731532173127277,0.846427906263807,0.846427906263807,1.1255285605715921,2510.0,0.0136,50100.0,1280.5555555555557,312968.45594858075,0.0040916441616274096
"Albuquerque, NM",8.567753781659068,386.3636363636364,5.275052150998583e-07,0.0010622412154659795,52.84656803965804,1474.0094679483957,1.8734814422320959e-06,0.006074932010030993,0.07349664044719326,0.4799745545194386,0.4443500642349412,0.4443500642349412,0.1981580411203578,0.6387652979345162,0.6800657730727634,0.6800657730727634,1.1244158373077047,4529.0,0.008,420900.0,1526.9191877924434,334797.15817159414,0.004560729237163504
"Tucson, AZ",9.69962023150262,333.6363636363636,2.102149382739578e-07,0.0009409200294957853,62.7191540665579,1602.0630956259968,9.224671922735911e-07,0.006252128725636677,0.07771923291442523,0.39816930784562604,0.42308838911745605,0.42308838911745605,0.23556946308723922,0.5047568846879054,0.700554217736774,0.700554217736774,1.12364260685423,4086.0,0.0066,403800.0,1563.7728356548598,356957.8355340108,0.004380833476635826
"Corvallis, OR",0.5092026484805422,43.63636363636363,5.446529475324433e-07,0.0011033043570328647,84.35208409998883,2345.1206635571766,-3.3067804217034826e-07,0.005989874340346651,0.043433043000280176,0.48439566220536323,0.45154642625791813,0.45154642625791813,0.31754582385589236,0.32817487822195385,0.6702309442915382,0.6702309442915382,1.1217773705494563,3016.0,0.0097,45700.0,2027.9761904761904,537749.4024538989,0.0037712290915098657
"Grand Junction, CO",1.60549609319934,45.45454545454545,2.680102940325854e-07,0.0008328525302046802,68.9920949709866,1840.9827693296506,2.923101380621293e-07,0.006399610966238822,0.0475229251963513,0.41307037377721634,0.40414943758716815,0.40414943758716815,0.2593403006883967,0.41596079468744396,0.7176069137485076,0.7176069137485076,1.1217563513356756,5542.0,0.0051,66800.0,1495.6826923076924,403192.95619276847,0.003709595292613692
"Rapid City, SD",2.1873916813003254,76.36363636363636,5.489515182781381e-07,0.0011638523023236385,55.8532400200791,1490.5873462015727,1.3229369163511516e-06,0.005846737179120956,0.04969377134818339,0.48550393959638255,0.46215752218076855,0.46215752218076855,0.20955159837770113,0.561187492619683,0.6536806499076272,0.6536806499076272,1.1158381720883956,5353.0,0.0131,74900.0,1198.9346305868046,347913.9222756198,0.0034460668395931574
"Portland, OR",28.887317399634387,1185.4545454545455,-5.544777757029499e-07,0.0011180787394517596,85.87514217288397,2437.582219407853,-2.113308799862125e-06,0.005911928974095113,0.1493017288324552,0.20101269553987608,0.4541356534941999,0.4541356534941999,0.32331733783307043,0.07698251254152148,0.6612184785818778,0.6612184785818778,1.1153541320760776,3016.0,0.0097,1231700.0,1809.646129511547,564868.1451757918,0.003203661146351897
"Warner Robins, GA",3.125968457743651,105.45454545454545,-2.328481565630704e-07,0.0014781556121843994,33.401864131967336,943.8601500134087,2.392222814283489e-06,0.005327915449627629,0.05319526856693764,0.283936731519016,0.5172395328713957,0.5172395328713957,0.12447379862000484,0.7118616875596036,0.5936916695313489,0.5936916695313489,1.1109312024027447,4006.0,0.0092,81600.0,1489.4944444444443,235436.33573009985,0.006326527465802793
"Brownsville, TX",6.987612472939136,234.54545454545453,5.783647765070685e-07,0.001646833291626318,23.939196849263176,711.0445191216883,2.1462172455787696e-06,0.0050394419174552745,0.06760169339908076,0.49308740187253186,0.5468004870541752,0.5468004870541752,0.08861573289326699,0.6771967854160363,0.5603367962158787,0.5603367962158787,1.107137283270054,5602.0,0.018,163000.0,1309.6670326452936,185120.31061858044,0.007074680397137595
"Columbia, SC",9.784084142983138,478.1818181818182,4.5764129929849585e-07,0.0012354894214141497,37.099096261107405,1033.529827056965,1.5198827082083066e-06,0.00560928462277536,0.07803433782492053,0.4619619166192079,0.4747120083595407,0.4747120083595407,0.1384841816053638,0.5889393302640992,0.6262250983507869,0.6262250983507869,1.1009371067103275,4319.0,0.0057,433800.0,1493.6250179330352,248386.99636799356,0.006013297957515378
"Barnstable Town, MA",-0.776586609386028,51.81818181818182,7.932239902029984e-07,0.0008330292746978294,117.0359798682982,3323.245387241313,2.203477140531816e-06,0.00620108116092023,0.03863621910337467,0.5484833980952002,0.40418041225958085,0.40418041225958085,0.44139898783726056,0.685265337139273,0.6946518216266065,0.6946518216266065,1.0988322338861873,2746.0,0.0123,109000.0,2705.1349206349205,745320.4511673646,0.0036294924101411405
"Cincinnati, OH",22.416610334606347,960.9090909090909,1.1061898595128395e-07,0.00099183117526889,44.92535720639438,1251.1835362075653,7.472996147376422e-07,0.00591684499645079,0.1251618146983905,0.37249101877551943,0.432010625020694,0.432010625020694,0.16814120863448118,0.48007383801550324,0.661786895731468,0.661786895731468,1.093797520752162,3265.0,0.0156,1157900.0,1498.5578929957326,289381.9235861912,0.005178477889789109
"Lexington, KY",5.75267215437108,275.45454545454544,6.183390990503975e-07,0.0011092985553656654,42.433166295201005,1233.5782666746943,1.1629615701198743e-06,0.0057194102104546835,0.06299456886827831,0.5033937665963079,0.45259691629824045,0.45259691629824045,0.15869723868105248,0.5386451991598677,0.6389584156786342,0.6389584156786342,1.0915553319768747,5182.0,0.0086,298400.0,1351.1127672620637,292182.2873293477,0.004624211753599869
"Richmond, VA",15.311589675644983,769.0909090909091,2.333865989748203e-07,0.0011953882517595931,53.237988713653706,1519.9934195141784,1.0021502477594675e-06,0.005568527808564848,0.09865550141540155,0.4041435325790113,0.46768423300268086,0.46768423300268086,0.1996413003152145,0.5159851074288052,0.6215125745899535,0.6215125745899535,1.0891968075926344,3430.0,0.0082,724100.0,1630.087015609046,367065.2336323767,0.004440864637269383
"El Paso, TX",11.614058623937725,443.6363636363636,1.733496373746376e-07,0.0014622472860506997,28.32055721083875,843.4869759570213,2.517883790469326e-06,0.0050941258668018565,0.08486132387046823,0.38866452546167674,0.514451580716025,0.514451580716025,0.10521856834380225,0.729568707224576,0.5666596508261764,0.5666596508261764,1.0811112315422013,5602.0,0.018,346400.0,1516.1125549613787,217522.9619301441,0.006969896610033597
"Santa Maria, CA",2.7902143204771654,119.0909090909091,2.703228500363347e-07,0.0008105827832974442,154.18240990005373,4577.088701002974,1.4654609178687094e-06,0.006073304636690804,0.05194268890874617,0.41366660766192986,0.40024663924322024,0.40024663924322024,0.5821625896630358,0.581270698832165,0.6798776073468119,0.6798776073468119,1.080124246590032,2598.0,0.0076,191600.0,3352.4817290552583,1041915.747187634,0.0032176130729421873
"Vallejo, CA",2.143571954804679,139.0909090909091,-4.049244138757784e-08,0.0011384344049971957,90.01799566893686,2459.593115479498,-1.7314522125983118e-06,0.005512950383170619,0.049530295483126825,0.3335307716719801,0.45770300691368904,0.45770300691368904,0.3390163694612075,0.13079032388527623,0.6150864114363893,0.6150864114363893,1.0727894183500783,2598.0,0.0076,144400.0,2432.890970094417,599302.7652316781,0.004059535699211919
"Hot Springs, AR",1.2518778848224763,32.72727272727273,9.638124338439647e-08,0.0010428516580131796,37.79411405259682,994.5526315544837,2.1965733297108156e-06,0.0056397583360800725,0.04620370102182559,0.3688201781357933,0.4409520223518481,0.4409520223518481,0.14111789923527898,0.6842925139312955,0.629748634250515,0.629748634250515,1.0707006566023631,6099.0,0.0062,41000.0,1085.3,238249.734625316,0.004555304129537855
"Lansing, MI",0.27264333319355805,173.63636363636363,5.099117237402918e-07,0.0010448550631008155,32.69899681050481,923.543746902514,1.6200132329422214e-07,0.005624280934732725,0.042550524057411575,0.47543851920527536,0.44130312136033045,0.44130312136033045,0.12181033578683027,0.3975988432236718,0.6279590532192645,0.6279590532192645,1.069262174579595,3564.0,0.0154,243400.0,1187.589177874892,221524.721059544,0.005360978098492573
"Cleveland, TN",-0.06339658759070473,6.363636363636363,-2.062660960853429e-07,0.00027782264054924326,47.82095476422756,1343.9248625663208,1.284570667678606e-06,0.006782965573401802,0.041296878242228184,0.29079024129634806,0.3068798214028458,0.3068798214028458,0.17911385772431496,0.5557812643669969,0.7619324512095436,0.7619324512095436,1.0688122726123894,4873.0,0.0071,47800.0,1410.7777777777776,282953.86427111627,0.004985893306005607
"Worcester, MA",1.7790189612147387,161.8181818181818,2.4501126113062017e-07,0.0007227891157425645,67.22636796079787,1989.1384387236258,1.1804680179655158e-06,0.0060667934038137255,0.04817027750145371,0.4071406567413654,0.38486069966476155,0.38486069966476155,0.25264921103098564,0.5411120510471884,0.6791247433107009,0.6791247433107009,1.0639854429754625,2746.0,0.0123,293600.0,1986.5728562526451,452231.1737325387,0.004392825996174151
"Redding, CA",2.3200633792034595,89.0909090909091,5.93027562199899e-08,0.001425694891469524,56.244637243802295,1409.8983944295978,-5.647944604042699e-07,0.004978694287112265,0.050188722419714914,0.35926043108296946,0.5080457322062518,0.5080457322062518,0.21103476870951463,0.29518528871382954,0.5533128259436407,0.5533128259436407,1.0613585581498926,2598.0,0.0076,71500.0,1471.2591666666667,370241.2718188584,0.00397378487665331
"Jackson, TN",1.3375015819090965,56.36363636363637,-2.5967889133829994e-07,0.0008989252037814259,32.00575619209732,818.1096388187598,1.1401225993487942e-06,0.005758218342288913,0.04652313268126252,0.2770191073841559,0.41572874839342383,0.41572874839342383,0.11918335262060017,0.5354269358863661,0.6434456222212691,0.6434456222212691,1.059174370614693,4873.0,0.0071,72200.0,1287.5947293447296,193122.73728982065,0.006667235289920456
"Grants Pass, OR",0.5310339964671658,19.09090909090909,-1.0452547303567964e-06,0.0008716814088244409,66.56368986245545,1695.2346244026346,-1.7572040506559702e-06,0.005794888332283025,0.043514488020203315,0.07447831119342473,0.4109542425005693,0.4109542425005693,0.25013804223511504,0.12716160543395852,0.647685605215627,0.647685605215627,1.0586398477161962,3016.0,0.0097,26800.0,1464.84126984127,398387.6937576583,0.003676923993370995
"Kahului, HI",-2.210565875604594,-21.818181818181817,-3.819449331799252e-07,0.0004753010160696261,177.32202727871373,5077.888817104037,7.309121609098626e-07,0.00638974865538588,0.03328655082003765,0.24549591098260648,0.34148813016166935,0.34148813016166935,0.6698484287680581,0.47776466474632384,0.7164665799139944,0.7164665799139944,1.0579547100756637,1154.0,0.0028,71500.0,4344.0,1114903.4904589443,0.003896301372428043
"Des Moines, IA",12.101995421885363,483.6363636363636,1.408353750053829e-07,0.0013792313999149526,36.86920927884894,1100.7810610525466,-2.2663177663401493e-07,0.0050055025147745895,0.0866816430854991,0.3802815479555825,0.4999029527373796,0.4999029527373796,0.1376130421820627,0.34283614638840665,0.5564125385264744,0.5564125385264744,1.0563154912638542,4388.0,0.0157,398900.0,1238.0522670080595,287375.9329273876,0.004308127874162945
"Rochester, MN",2.258914164883629,127.27272727272727,1.6230351298815155e-09,0.0011214229859107965,47.23881229951055,1294.3176066876993,-5.476667857906987e-07,0.005385775268357591,0.049960596379050176,0.34438917861643986,0.4547217364701965,0.4547217364701965,0.17690787265282226,0.29759876726861373,0.6003817353729558,0.6003817353729558,1.0551034718431522,4308.0,0.0112,127700.0,1584.7019805481875,320312.5663350084,0.004947361256163706
"Houston, TX",114.1001564936033,3933.6363636363635,1.0121218801917712e-06,0.0012915315463498738,43.148836874365436,1214.6521654989572,3.594502498523402e-08,0.005122700683723179,0.4672006227517657,0.6049206645190129,0.4845334541667851,0.4845334541667851,0.16140921849601192,0.3798361183046014,0.569963626034044,0.569963626034044,1.054497080200829,5602.0,0.018,3430300.0,1664.1450377178244,312099.09120781795,0.00533210472122047
"South Bend, IN",-1.5600638929272028,39.09090909090909,-9.267416926520934e-09,0.00041898629419750776,34.58101774643703,972.9250037622853,7.88258791977275e-07,0.006436960645583279,0.03571334310843234,0.34158135189771516,0.33161891143287553,0.33161891143287553,0.1289421125262602,0.4858454385462097,0.7219254861094668,0.7219254861094668,1.0535443975423424,4451.0,0.0085,143000.0,1342.9573093573094,212249.1381269692,0.00632726861088096
"Boston, MA",29.353154708564766,1525.4545454545455,-2.8686553220297534e-08,0.000978281379876615,98.02035144438699,2989.5743844186472,4.4716756261289774e-07,0.005583150883010673,0.1510396026884361,0.33657462036280444,0.4296360080464607,0.4296360080464607,0.3693406946004117,0.4377819164470924,0.6232033737144005,0.6232033737144005,1.0528393817608612,2746.0,0.0123,1931100.0,3079.325954400825,721178.6944309538,0.004269851533579438
"Winston, NC",4.4789359712029935,173.63636363636363,-5.366338038449237e-08,0.0007326777700122103,42.25453988972331,1149.2647181763841,1.5768043807366668e-06,0.005951515586140298,0.05824271072014629,0.33013497926274865,0.3865936975146342,0.3865936975146342,0.1580203473567789,0.5969602227115063,0.6657956972258638,0.6657956972258638,1.052389394740498,4375.0,0.0084,276900.0,1549.40203071782,264856.805241012,0.005849961186792649
"Green Bay, WI",0.6456047503082843,70.9090909090909,-1.0420115969362577e-08,0.0004986421017731128,46.46164119166567,1363.1875027839321,1.0817872889122553e-06,0.006298625913071292,0.04394191088639169,0.34128415769912934,0.34557868184189144,0.34557868184189144,0.17396284121153296,0.5272068462418733,0.7059304745625844,0.7059304745625844,1.0515091564044758,2711.0,0.0185,179200.0,1002.6108197358196,301790.5509600308,0.0033222074599300678
"Trenton, NJ",8.102356172347868,332.72727272727275,1.314054293825556e-07,0.0012798348700579973,51.38158229881131,1613.1394558327788,2.6278520203094617e-06,0.005097399461233282,0.07176040695461394,0.3778502757605656,0.48248359841172045,0.48248359841172045,0.19260658787629914,0.7450644455787154,0.5670381615572101,0.5670381615572101,1.0495217599689306,2619.0,0.0249,294300.0,2360.175794455713,415786.3203887348,0.005676415213105359
"Kingston, NY",-1.1956362370868856,3.6363636363636362,4.246539137215487e-07,0.00030765506251430243,67.34077312290556,1847.8103767005616,2.4607734397304013e-06,0.006567988645608961,0.037072893499395,0.45345695629945926,0.3121079871079243,0.3121079871079243,0.25308274078531123,0.7215212279330567,0.737075653643814,0.737075653643814,1.0491836407517383,3276.0,0.0172,61000.0,1868.3122895622892,398297.84769335104,0.004690741615557763
"Eau Claire, WI",0.9529829731620526,50.0,3.7845487131638617e-07,0.0007109864594128949,45.76420206589854,1290.2654176579813,7.074097745205633e-07,0.005956136719277986,0.04508863006743365,0.4415457055108888,0.38279227078815614,0.38279227078815614,0.17131994811754586,0.4744529188837607,0.6663300176857714,0.6663300176857714,1.0491222884739275,2711.0,0.0185,89500.0,1124.7083333333333,297004.5549174072,0.003786838668673276
"Memphis, TN",7.262282621771027,282.72727272727275,-3.6587587936124497e-07,0.0004932433445883515,42.12111016318716,1073.1014242977278,4.789085129866309e-07,0.006285560494367538,0.06862639035126211,0.24963890875928652,0.344632543536511,0.344632543536511,0.1575147254468995,0.44225456698277993,0.7044197800375251,0.7044197800375251,1.049052323574036,4873.0,0.0071,653700.0,1436.9475415330808,237995.58104964963,0.006037706814536657
"Madison, WI",7.152993465858744,354.54545454545456,1.2570434083140213e-07,0.0009725093688290573,58.64180347607202,1736.2088282360894,5.704098752771828e-07,0.005554861874148745,0.06821867125457087,0.3763803947421433,0.42862445657928444,0.42862445657928444,0.22011864979151755,0.455148119703988,0.6199324451834389,0.6199324451834389,1.0485569017627234,2711.0,0.0185,426600.0,1588.62656641604,420023.8621228907,0.003782229319988585
"Allentown, PA",8.516572997264031,380.0,3.1128840993610315e-07,0.0012282305604188212,44.898272047946485,1276.202907043324,2.0459889052615954e-06,0.0051638750699008595,0.07330570308467724,0.4242285377855252,0.4734398847566312,0.4734398847566312,0.16803857146434428,0.6630735050878689,0.5747244317289604,0.5747244317289604,1.0481643164855916,2902.0,0.0158,397000.0,1701.316190410613,325862.09883506066,0.005220969841208064
"Augusta, GA",4.59057348902615,191.8181818181818,-1.2411690707776168e-07,0.0009177095560313623,35.966531349430994,956.9452664801464,1.2021326936649776e-06,0.005610428894343573,0.05865919072261098,0.311970325155351,0.41902072737991897,0.41902072737991897,0.13419241208315738,0.5441648431731886,0.6263574052314522,0.6263574052314522,1.0453781326113711,4006.0,0.0092,247600.0,1400.2027837207334,229906.97619066277,0.006090301420690861
"Los Angeles, CA",68.42351094447231,4737.272727272727,-1.2688678164766976e-07,0.0009310469166174224,152.9067917321645,4168.908508861298,6.394993472355525e-07,0.005574771738499909,0.2967972510016411,0.3112561832827616,0.421358114913991,0.421358114913991,0.577328730589284,0.46488358950330105,0.6222345316111272,0.6222345316111272,1.0435926465251182,2598.0,0.0076,6273400.0,2924.553381752241,1010073.0992598324,0.002895387852518113
"Jonesboro, AR",3.1419549399900255,98.18181818181819,-4.683305721232843e-07,0.0017577475729615947,24.046889462668705,648.5577177005238,1.1584616243058284e-06,0.004319446605300979,0.05325490846484292,0.2232235660071126,0.5662383403588682,0.5662383403588682,0.08902382594931663,0.5380111070857876,0.4770870358521082,0.4770870358521082,1.0433253762109764,6099.0,0.0062,64200.0,1244.9188034188037,189547.0346123431,0.006567862198239507
"Jackson, MI",0.14846108684789772,20.0,5.878469739068597e-08,0.0006537532509619415,31.12242901185298,883.8351221925788,-5.511870021237081e-07,0.005976657038478766,0.04208724412005182,0.359126862759519,0.37276208624714413,0.37276208624714413,0.11583605072979926,0.2971027299010432,0.6687026882118358,0.6687026882118358,1.04146477445898,3564.0,0.0154,58600.0,1015.2111111111112,203084.16872337708,0.004998967263144673
"Sheboygan, WI",0.1306631794881688,28.181818181818183,1.1932141427805167e-07,0.0005177870324130267,40.6357226315247,1221.6540141266514,8.898950080452493e-07,0.006178633436234068,0.04202084643721559,0.3747347190964185,0.3489338525992284,0.3489338525992284,0.15188596115151068,0.5001671041198361,0.6920562940317903,0.6920562940317903,1.0409901466310187,2711.0,0.0185,63700.0,962.9444444444443,274089.32057216554,0.003513250506930673
"Bloomington, IN",1.445175326579628,44.54545454545455,3.760592671233454e-07,0.0007636260637902136,47.4392483057274,1260.9761505590284,5.491970185938108e-07,0.005763879743761612,0.046924825251289035,0.44092805975790517,0.39201742101755194,0.39201742101755194,0.17766740981821172,0.45215899386839675,0.644100224144322,0.644100224144322,1.0361176451618739,4451.0,0.0085,80600.0,1299.8803295273883,297163.0097405087,0.004374300592333081
"Medford, OR",1.5518514301872992,74.54545454545455,-7.688594011010107e-07,0.0009985822654354527,65.4563848510828,1727.470600468773,-1.6826145364998536e-06,0.005382318327827998,0.04732279597618301,0.14573983334106302,0.43319376121131425,0.43319376121131425,0.24594199320463495,0.13767209193543098,0.5999820251723167,0.5999820251723167,1.033175786383631,3016.0,0.0097,89400.0,1786.8823529411766,428197.5945102437,0.004173032207210191
"Lancaster, PA",4.844859416205798,224.54545454545453,1.8158903659961594e-08,0.001105905033927689,46.870734187307875,1362.5993012823026,1.5627093720664175e-06,0.005216522450975896,0.05960784137020309,0.34865253272108265,0.45200219782642953,0.45200219782642953,0.1755130683396598,0.5949740802886354,0.5808118072775079,0.5808118072775079,1.0328140051039374,2902.0,0.0158,265200.0,1393.2227437844977,345171.6664083088,0.004036318386968742
"San Francisco, CA",44.32871293960535,2344.5454545454545,-5.817203267245849e-07,0.0011301917031955528,176.4481777785562,4941.1626640528975,-2.494804729091523e-06,0.005173582249400724,0.20690810147442454,0.1939888950356721,0.4562584640962466,0.4562584640962466,0.6665370418328755,0.023225521898843204,0.5758468284356193,0.5758468284356193,1.032105292531866,2598.0,0.0076,2472300.0,3023.5909346900467,1265181.2847778692,0.0023898479775733526
"Greensboro, NC",1.6896543490326397,132.72727272727272,7.460871439957219e-08,0.00046701188277990373,41.77425052437682,1140.3139590801022,1.1468882009164002e-06,0.006169037497854378,0.04783688981398458,0.3632066840125757,0.34003545017340325,0.34003545017340325,0.15620032694224667,0.5363802838838049,0.6909467596263725,0.6909467596263725,1.0309822097997758,4375.0,0.0084,365600.0,1454.0073377924534,256174.5759628245,0.005675845592122521
"Jacksonville, NC",1.9267598559022667,56.36363636363637,9.826215683372657e-07,0.0011774406973076989,39.13984125700568,1047.8627478341834,3.6692518825447217e-06,0.005089864790238599,0.04872144640401805,0.5973147576744853,0.46453890377713813,0.46453890377713813,0.14621743122814032,0.8918091900444011,0.56616696205891,0.56616696205891,1.0307058658360482,4375.0,0.0084,55400.0,1357.7522581102317,270554.1098256764,0.0050184129857981435
"Hinesville, GA",0.7786595042986817,20.90909090909091,9.449586027232253e-08,0.001065399645115969,32.61730808035622,940.0838380549914,4.003366295941837e-06,0.005234660900601481,0.04443829100438786,0.36833407994173334,0.4449035826048986,0.4449035826048986,0.12150078248993311,0.9388896017039774,0.5829090731335621,0.5829090731335621,1.0278126557384608,4006.0,0.0092,22000.0,1573.785627169528,237793.37230162203,0.006618290543326437
"Appleton, WI",1.1142236972753967,59.09090909090909,1.4966599023346134e-07,0.0005822912957755045,45.69744201644952,1342.3607689203004,1.172509004577294e-06,0.005965877043095714,0.04569016204777121,0.38255829801625596,0.3602382977407608,0.3602382977407608,0.17106696593297316,0.5399905381411403,0.6674562467181038,0.6674562467181038,1.0276945444588645,2711.0,0.0185,129200.0,1324.8544973544974,308567.6470211428,0.004293562562842888
"Dover, DE",1.1819439505998104,53.63636363636363,3.81833406930675e-07,0.0008795073709202991,49.33507607773006,1432.0336383127747,1.4634143239582918e-06,0.005508044105365542,0.0459428023054679,0.44241677518906497,0.41232575121302756,0.41232575121302756,0.18485150652414803,0.5809823111423831,0.6145191210045549,0.6145191210045549,1.0268448722175825,2474.0,0.0057,73500.0,1661.7829059829062,348723.1978662733,0.004765335131562308
"Joplin, MO",0.8804809333923697,31.818181818181817,4.2786926872223807e-07,0.0004513087425711831,32.0557305211852,906.4657239858697,1.0974882934346872e-06,0.006156938479529321,0.04481815065969722,0.45428595399710886,0.3372834570835553,0.3372834570835553,0.11937272658076868,0.5294192912210318,0.6895478055509853,0.6895478055509853,1.0268312626345406,4956.0,0.0097,83200.0,1099.7727272727273,203983.2758169397,0.005391484781623441
"Kalamazoo, MI",0.8620850748964687,84.54545454545455,-1.530479005907685e-07,0.0008035646598188531,38.01027397334379,1062.3284075724875,2.256855237116454e-07,0.005621914524787557,0.044749522233151144,0.3045112025987886,0.399016705162516,0.399016705162516,0.1419370209917629,0.4065726505532574,0.6276854360754692,0.6276854360754692,1.0267021412379853,3564.0,0.0154,150300.0,1210.4179099923722,254852.11145133997,0.004749491393652756
"Mansfield, OH",-1.0584765346556415,-15.454545454545455,5.066996443931435e-07,-7.012512183690185e-05,28.953390012581277,821.3865424301301,8.298967673615903e-07,0.0069024902555492465,0.03758458772478175,0.474610366051772,0.24590158233809023,0.24590158233809023,0.10761664063367297,0.49171268923388023,0.7757525427828595,0.7757525427828595,1.0216541251209499,3265.0,0.0156,51100.0,964.3444444444444,170947.73438753176,0.005641165400053292
"Omaha, NE",2.35102091858162,252.72727272727272,2.525595392801168e-07,0.0005585104299255941,44.103274412653946,1243.7249205684268,5.740717935803374e-07,0.005914823532272238,0.050304214024400544,0.4090867887254884,0.35607067409226206,0.35607067409226206,0.16502598773850344,0.45566412444447,0.6615531630868139,0.6615531630868139,1.017623837179076,7365.0,0.0173,516400.0,1323.4183468327572,287714.08558483457,0.004599769052469757
"Atlantic City, NJ",-0.5728642803764641,30.90909090909091,1.3646088724483276e-06,0.0010923918201289674,53.09951648636448,1428.3311686994225,4.437046974581073e-06,0.00510247935253447,0.03939623489145783,0.6958004911538518,0.44963399181785885,0.44963399181785885,0.1991165702281131,1.0,0.5676255261224495,0.5676255261224495,1.0172595179403083,2619.0,0.0249,132300.0,2069.6490264121844,368560.9427643964,0.005615486575676613
"San Luis Obispo, CA",1.3738073253560883,65.45454545454545,8.351521944654826e-08,0.0008091751091372552,129.45155175783358,3752.290948564902,1.9174892897080226e-07,0.005509654680555212,0.04665857653934111,0.3655030003373562,0.39999994275384887,0.39999994275384887,0.4884468634044098,0.4017906094719465,0.6147053444372973,0.6147053444372973,1.0147052871911462,2598.0,0.0076,119400.0,3097.95816395664,915269.7717582192,0.003384748693279261
"Greenville, NC",0.8610267026241343,46.36363636363637,4.6173361078648895e-07,0.0006415279860053352,38.5926407508642,1082.6918125995626,2.6994069285150893e-06,0.005762374591826161,0.044745573821405836,0.4630170152944346,0.3706195947304819,0.3706195947304819,0.14414385607974747,0.7551473225798345,0.6439261903196261,0.6439261903196261,1.014545785050108,4375.0,0.0084,82800.0,1462.353128054741,255266.5777070265,0.005728729319719666
"Las Cruces, NM",2.4295064512171423,88.18181818181819,8.817230891209298e-07,0.0012313427660978053,38.61178890119748,1055.905062600893,2.9629002974152903e-06,0.004861053153845118,0.05059701572281581,0.5713006450963241,0.4739853023233669,0.4739853023233669,0.14421641655478937,0.7922764489508226,0.5397105205006942,0.5397105205006942,1.0136958228240611,4529.0,0.008,80600.0,1241.515,282377.9378161615,0.004396643057887449
"Decatur, AL",2.1679253467595725,61.81818181818182,3.550568192803734e-07,0.0011118823416304798,33.46806308401088,849.6377387775557,8.250531431859487e-07,0.005036566071673118,0.049621149355007645,0.43551311151639016,0.4530497277647307,0.4530497277647307,0.12472465456817468,0.4910301690821906,0.5600042753394701,0.5600042753394701,1.0130540031042008,5144.0,0.0041,60800.0,1156.0694444444446,221001.80451059493,0.005231040746497715
